Start date;End date;Total [MWh] Calculated resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Calculated resolutions
Jan 9, 2025 10:00 AM;Jan 9, 2025 11:00 AM;59,783.79;17,732.00;814.00;12,389.00;4,529.00;42,051.79
Jan 9, 2025 11:00 AM;Jan 9, 2025 12:00 PM;60,405.71;20,106.50;951.00;13,159.75;5,995.75;40,299.21
Jan 9, 2025 12:00 PM;Jan 9, 2025 1:00 PM;59,424.67;21,134.75;1,223.50;14,019.25;5,892.00;38,289.92
Jan 9, 2025 1:00 PM;Jan 9, 2025 2:00 PM;58,057.64;21,420.00;1,554.50;15,362.50;4,503.00;36,637.64
Jan 9, 2025 2:00 PM;Jan 9, 2025 3:00 PM;58,578.60;21,679.00;1,898.75;16,990.25;2,790.00;36,899.60
Jan 9, 2025 3:00 PM;Jan 9, 2025 4:00 PM;59,194.59;22,359.25;2,271.50;18,921.50;1,166.25;36,835.35
Jan 9, 2025 4:00 PM;Jan 9, 2025 5:00 PM;61,045.42;23,974.25;2,655.50;21,168.00;150.75;37,071.17
Jan 9, 2025 5:00 PM;Jan 9, 2025 6:00 PM;64,271.13;26,504.25;3,000.25;23,504.00;0.00;37,766.88
Jan 9, 2025 6:00 PM;Jan 9, 2025 7:00 PM;66,165.49;28,566.75;3,167.50;25,399.25;0.00;37,598.74
Jan 9, 2025 7:00 PM;Jan 9, 2025 8:00 PM;64,873.00;29,803.75;3,265.75;26,538.00;0.00;35,069.25
Jan 9, 2025 8:00 PM;Jan 9, 2025 9:00 PM;61,814.83;30,625.00;3,277.00;27,348.00;0.00;31,189.83
Jan 9, 2025 9:00 PM;Jan 9, 2025 10:00 PM;60,404.39;31,228.00;3,249.00;27,979.00;0.00;29,176.39
Jan 9, 2025 10:00 PM;Jan 9, 2025 11:00 PM;58,170.51;31,568.50;3,370.00;28,198.50;0.00;26,602.01
Jan 9, 2025 11:00 PM;Jan 10, 2025 12:00 AM;56,324.41;32,149.75;3,583.00;28,566.75;0.00;24,174.66
Jan 10, 2025 12:00 AM;Jan 10, 2025 1:00 AM;53,124.52;30,367.75;3,168.00;27,199.75;0.00;22,756.77
Jan 10, 2025 1:00 AM;Jan 10, 2025 2:00 AM;51,768.75;30,781.00;3,622.00;27,159.00;0.00;20,987.75
Jan 10, 2025 2:00 AM;Jan 10, 2025 3:00 AM;51,929.51;31,095.50;4,009.25;27,086.25;0.00;20,834.01
Jan 10, 2025 3:00 AM;Jan 10, 2025 4:00 AM;51,564.11;31,264.75;4,242.75;27,022.00;0.00;20,299.36
Jan 10, 2025 4:00 AM;Jan 10, 2025 5:00 AM;51,861.68;31,026.50;4,304.25;26,722.25;0.00;20,835.18
Jan 10, 2025 5:00 AM;Jan 10, 2025 6:00 AM;53,383.14;30,378.75;4,242.50;26,136.25;0.00;23,004.39
Jan 10, 2025 6:00 AM;Jan 10, 2025 7:00 AM;59,248.82;29,585.25;4,128.25;25,457.00;0.00;29,663.57
Jan 10, 2025 7:00 AM;Jan 10, 2025 8:00 AM;62,055.91;28,350.50;3,997.75;24,352.75;0.00;33,705.41
Jan 10, 2025 8:00 AM;Jan 10, 2025 9:00 AM;64,723.96;28,037.25;3,811.25;23,729.00;497.00;36,686.71
Jan 10, 2025 9:00 AM;Jan 10, 2025 10:00 AM;64,823.21;29,714.50;3,552.25;23,246.25;2,916.00;35,108.71
Jan 10, 2025 10:00 AM;Jan 10, 2025 11:00 AM;64,584.19;31,944.75;3,242.75;22,718.75;5,983.25;32,639.44
Jan 10, 2025 11:00 AM;Jan 10, 2025 12:00 PM;64,094.18;32,867.75;2,855.25;21,942.75;8,069.75;31,226.43
Jan 10, 2025 12:00 PM;Jan 10, 2025 1:00 PM;62,851.91;32,339.50;2,522.25;21,025.00;8,792.25;30,512.41
Jan 10, 2025 1:00 PM;Jan 10, 2025 2:00 PM;60,026.77;30,569.25;2,347.25;20,324.00;7,898.00;29,457.52
Jan 10, 2025 2:00 PM;Jan 10, 2025 3:00 PM;57,562.06;27,170.25;2,314.50;19,205.25;5,650.50;30,391.81
Jan 10, 2025 3:00 PM;Jan 10, 2025 4:00 PM;55,597.50;22,865.25;2,403.25;17,945.50;2,516.50;32,732.25
Jan 10, 2025 4:00 PM;Jan 10, 2025 5:00 PM;54,347.36;19,730.50;2,512.25;16,915.50;302.75;34,616.86
Jan 10, 2025 5:00 PM;Jan 10, 2025 6:00 PM;56,045.02;18,943.00;2,603.75;16,339.25;0.00;37,102.02
Jan 10, 2025 6:00 PM;Jan 10, 2025 7:00 PM;56,074.55;18,493.00;2,657.50;15,835.50;0.00;37,581.55
Jan 10, 2025 7:00 PM;Jan 10, 2025 8:00 PM;55,230.66;17,805.00;2,675.25;15,129.75;0.00;37,425.66
Jan 10, 2025 8:00 PM;Jan 10, 2025 9:00 PM;52,329.41;17,419.50;2,692.25;14,727.25;0.00;34,909.91
Jan 10, 2025 9:00 PM;Jan 10, 2025 10:00 PM;50,010.18;16,849.00;2,676.25;14,172.75;0.00;33,161.18
Jan 10, 2025 10:00 PM;Jan 10, 2025 11:00 PM;47,582.55;16,102.25;2,630.00;13,472.25;0.00;31,480.30
Jan 10, 2025 11:00 PM;Jan 11, 2025 12:00 AM;44,256.99;15,471.25;2,550.25;12,921.00;0.00;28,785.74
Jan 11, 2025 12:00 AM;Jan 11, 2025 1:00 AM;42,113.90;15,964.50;2,157.00;13,807.50;0.00;26,149.40
Jan 11, 2025 1:00 AM;Jan 11, 2025 2:00 AM;40,640.60;16,243.75;2,334.25;13,909.50;0.00;24,396.85
Jan 11, 2025 2:00 AM;Jan 11, 2025 3:00 AM;40,428.56;16,884.75;2,570.50;14,314.25;0.00;23,543.81
Jan 11, 2025 3:00 AM;Jan 11, 2025 4:00 AM;40,570.08;17,875.50;2,756.75;15,118.75;0.00;22,694.58
Jan 11, 2025 4:00 AM;Jan 11, 2025 5:00 AM;40,515.04;18,871.75;2,847.75;16,024.00;0.00;21,643.29
Jan 11, 2025 5:00 AM;Jan 11, 2025 6:00 AM;41,691.17;19,618.50;2,831.50;16,787.00;0.00;22,072.67
Jan 11, 2025 6:00 AM;Jan 11, 2025 7:00 AM;44,823.28;20,045.00;2,697.75;17,347.25;0.00;24,778.28
Jan 11, 2025 7:00 AM;Jan 11, 2025 8:00 AM;48,017.69;19,975.00;2,535.75;17,439.25;0.00;28,042.69
Jan 11, 2025 8:00 AM;Jan 11, 2025 9:00 AM;51,048.67;20,801.25;2,425.25;17,758.25;617.75;30,247.42
Jan 11, 2025 9:00 AM;Jan 11, 2025 10:00 AM;53,775.60;24,064.25;2,302.75;18,059.00;3,702.50;29,711.35
Jan 11, 2025 10:00 AM;Jan 11, 2025 11:00 AM;55,993.75;27,699.00;2,206.50;18,237.00;7,255.50;28,294.75
Jan 11, 2025 11:00 AM;Jan 11, 2025 12:00 PM;57,859.49;30,189.50;2,186.00;18,436.25;9,567.25;27,669.99
Jan 11, 2025 12:00 PM;Jan 11, 2025 1:00 PM;58,880.82;31,568.00;2,229.00;18,948.50;10,390.50;27,312.82
Jan 11, 2025 1:00 PM;Jan 11, 2025 2:00 PM;58,866.21;31,441.00;2,351.25;19,610.50;9,479.25;27,425.21
Jan 11, 2025 2:00 PM;Jan 11, 2025 3:00 PM;57,288.24;29,348.75;2,528.75;19,908.50;6,911.50;27,939.49
Jan 11, 2025 3:00 PM;Jan 11, 2025 4:00 PM;55,172.97;26,181.00;2,757.75;20,301.25;3,122.00;28,991.97
Jan 11, 2025 4:00 PM;Jan 11, 2025 5:00 PM;54,884.66;24,347.75;3,002.00;20,989.75;356.00;30,536.91
Jan 11, 2025 5:00 PM;Jan 11, 2025 6:00 PM;57,192.21;24,829.50;3,212.75;21,616.75;0.00;32,362.71
Jan 11, 2025 6:00 PM;Jan 11, 2025 7:00 PM;59,862.06;25,029.75;3,320.25;21,709.50;0.00;34,832.31
Jan 11, 2025 7:00 PM;Jan 11, 2025 8:00 PM;57,443.81;24,579.50;3,283.75;21,295.75;0.00;32,864.31
Jan 11, 2025 8:00 PM;Jan 11, 2025 9:00 PM;53,448.80;23,771.75;3,140.25;20,631.50;0.00;29,677.05
Jan 11, 2025 9:00 PM;Jan 11, 2025 10:00 PM;50,739.13;22,476.75;2,947.25;19,529.50;0.00;28,262.38
Jan 11, 2025 10:00 PM;Jan 11, 2025 11:00 PM;48,717.89;20,901.50;2,746.25;18,155.25;0.00;27,816.39
Jan 11, 2025 11:00 PM;Jan 12, 2025 12:00 AM;46,472.55;19,565.75;2,542.75;17,023.00;0.00;26,906.80
Jan 12, 2025 12:00 AM;Jan 12, 2025 1:00 AM;43,786.15;20,683.75;2,497.75;18,186.00;0.00;23,102.40
Jan 12, 2025 1:00 AM;Jan 12, 2025 2:00 AM;42,262.89;19,629.25;2,513.75;17,115.50;0.00;22,633.64
Jan 12, 2025 2:00 AM;Jan 12, 2025 3:00 AM;41,015.01;19,108.75;2,690.00;16,418.75;0.00;21,906.26
Jan 12, 2025 3:00 AM;Jan 12, 2025 4:00 AM;40,837.69;18,994.75;2,826.75;16,168.00;0.00;21,842.94
Jan 12, 2025 4:00 AM;Jan 12, 2025 5:00 AM;40,746.94;18,770.50;2,823.00;15,947.50;0.00;21,976.44
Jan 12, 2025 5:00 AM;Jan 12, 2025 6:00 AM;40,645.41;17,955.00;2,668.75;15,286.25;0.00;22,690.41
Jan 12, 2025 6:00 AM;Jan 12, 2025 7:00 AM;40,986.94;16,723.00;2,433.00;14,290.00;0.00;24,263.94
Jan 12, 2025 7:00 AM;Jan 12, 2025 8:00 AM;41,161.44;15,183.25;2,252.50;12,930.75;0.00;25,978.18
Jan 12, 2025 8:00 AM;Jan 12, 2025 9:00 AM;42,247.62;14,543.75;2,112.50;11,839.50;591.75;27,703.87
Jan 12, 2025 9:00 AM;Jan 12, 2025 10:00 AM;45,128.50;16,421.75;1,894.50;10,622.00;3,905.25;28,706.75
Jan 12, 2025 10:00 AM;Jan 12, 2025 11:00 AM;47,478.92;18,792.50;1,582.75;9,199.00;8,010.75;28,686.42
Jan 12, 2025 11:00 AM;Jan 12, 2025 12:00 PM;48,136.88;19,973.75;1,256.00;7,896.50;10,821.25;28,163.13
Jan 12, 2025 12:00 PM;Jan 12, 2025 1:00 PM;48,338.01;19,963.00;999.25;6,965.25;11,998.50;28,375.01
Jan 12, 2025 1:00 PM;Jan 12, 2025 2:00 PM;46,184.19;18,478.00;806.50;6,365.75;11,305.75;27,706.19
Jan 12, 2025 2:00 PM;Jan 12, 2025 3:00 PM;43,840.70;15,090.25;682.75;5,915.75;8,491.75;28,750.45
Jan 12, 2025 3:00 PM;Jan 12, 2025 4:00 PM;42,624.49;10,310.50;601.50;5,771.00;3,938.00;32,314.00
Jan 12, 2025 4:00 PM;Jan 12, 2025 5:00 PM;41,921.84;7,140.50;532.50;6,137.25;470.75;34,781.34
Jan 12, 2025 5:00 PM;Jan 12, 2025 6:00 PM;43,026.71;7,031.00;450.50;6,580.50;0.00;35,995.71
Jan 12, 2025 6:00 PM;Jan 12, 2025 7:00 PM;43,987.10;6,832.75;365.00;6,467.75;0.00;37,154.35
Jan 12, 2025 7:00 PM;Jan 12, 2025 8:00 PM;41,741.60;6,074.00;282.75;5,791.25;0.00;35,667.60
Jan 12, 2025 8:00 PM;Jan 12, 2025 9:00 PM;40,667.47;5,119.00;237.25;4,881.75;0.00;35,548.47
Jan 12, 2025 9:00 PM;Jan 12, 2025 10:00 PM;39,145.10;4,167.00;203.00;3,964.00;0.00;34,978.10
Jan 12, 2025 10:00 PM;Jan 12, 2025 11:00 PM;37,574.25;3,402.50;156.50;3,246.00;0.00;34,171.75
Jan 12, 2025 11:00 PM;Jan 13, 2025 12:00 AM;34,721.11;2,850.25;170.25;2,680.00;0.00;31,870.86
Jan 13, 2025 12:00 AM;Jan 13, 2025 1:00 AM;33,640.66;2,167.00;211.75;1,955.25;0.00;31,473.66
Jan 13, 2025 1:00 AM;Jan 13, 2025 2:00 AM;32,814.80;2,258.00;405.50;1,852.50;0.00;30,556.80
Jan 13, 2025 2:00 AM;Jan 13, 2025 3:00 AM;32,756.56;2,487.75;726.75;1,761.00;0.00;30,268.81
Jan 13, 2025 3:00 AM;Jan 13, 2025 4:00 AM;32,722.54;2,914.00;1,126.25;1,787.75;0.00;29,808.54
Jan 13, 2025 4:00 AM;Jan 13, 2025 5:00 AM;34,002.43;3,502.25;1,514.75;1,987.50;0.00;30,500.17
Jan 13, 2025 5:00 AM;Jan 13, 2025 6:00 AM;36,583.56;4,081.75;1,852.75;2,229.00;0.00;32,501.81
Jan 13, 2025 6:00 AM;Jan 13, 2025 7:00 AM;41,993.01;4,656.25;2,203.00;2,453.25;0.00;37,336.76
Jan 13, 2025 7:00 AM;Jan 13, 2025 8:00 AM;47,208.28;5,401.50;2,586.75;2,814.75;0.00;41,806.78
Jan 13, 2025 8:00 AM;Jan 13, 2025 9:00 AM;50,874.71;7,343.25;3,056.50;3,412.50;874.25;43,531.46
Jan 13, 2025 9:00 AM;Jan 13, 2025 10:00 AM;54,466.77;12,782.75;3,623.00;4,161.00;4,998.75;41,684.02
Jan 13, 2025 10:00 AM;Jan 13, 2025 11:00 AM;57,976.51;19,112.75;4,242.25;4,820.50;10,050.00;38,863.76
Jan 13, 2025 11:00 AM;Jan 13, 2025 12:00 PM;61,664.23;24,053.00;4,704.00;5,242.50;14,106.50;37,611.23
Jan 13, 2025 12:00 PM;Jan 13, 2025 1:00 PM;63,003.42;26,554.75;5,023.25;5,361.50;16,170.00;36,448.67
Jan 13, 2025 1:00 PM;Jan 13, 2025 2:00 PM;62,295.81;25,724.50;5,198.00;5,364.00;15,162.50;36,571.31
Jan 13, 2025 2:00 PM;Jan 13, 2025 3:00 PM;60,083.25;22,320.75;5,305.25;5,636.75;11,378.75;37,762.50
Jan 13, 2025 3:00 PM;Jan 13, 2025 4:00 PM;57,945.66;17,236.25;5,462.50;6,287.75;5,486.00;40,709.41
Jan 13, 2025 4:00 PM;Jan 13, 2025 5:00 PM;56,894.95;13,853.75;5,600.50;7,476.00;777.25;43,041.20
Jan 13, 2025 5:00 PM;Jan 13, 2025 6:00 PM;58,670.96;14,653.00;5,630.50;9,022.50;0.00;44,017.96
Jan 13, 2025 6:00 PM;Jan 13, 2025 7:00 PM;59,970.44;16,074.50;5,607.00;10,467.50;0.00;43,895.94
Jan 13, 2025 7:00 PM;Jan 13, 2025 8:00 PM;59,280.02;17,268.00;5,564.50;11,703.50;0.00;42,012.02
Jan 13, 2025 8:00 PM;Jan 13, 2025 9:00 PM;58,886.44;18,345.25;5,494.75;12,850.50;0.00;40,541.19
Jan 13, 2025 9:00 PM;Jan 13, 2025 10:00 PM;56,561.26;19,067.00;5,401.25;13,665.75;0.00;37,494.26
Jan 13, 2025 10:00 PM;Jan 13, 2025 11:00 PM;55,302.32;19,500.25;5,357.50;14,142.75;0.00;35,802.07
Jan 13, 2025 11:00 PM;Jan 14, 2025 12:00 AM;53,269.36;20,051.00;5,258.25;14,792.75;0.00;33,218.36
Jan 14, 2025 12:00 AM;Jan 14, 2025 1:00 AM;50,616.28;20,897.00;5,515.75;15,381.25;0.00;29,719.28
Jan 14, 2025 1:00 AM;Jan 14, 2025 2:00 AM;50,210.06;21,139.75;5,469.00;15,670.75;0.00;29,070.31
Jan 14, 2025 2:00 AM;Jan 14, 2025 3:00 AM;50,150.94;21,247.75;5,398.25;15,849.50;0.00;28,903.19
Jan 14, 2025 3:00 AM;Jan 14, 2025 4:00 AM;50,067.93;21,330.25;5,350.25;15,980.00;0.00;28,737.68
Jan 14, 2025 4:00 AM;Jan 14, 2025 5:00 AM;50,746.39;21,343.00;5,344.50;15,998.50;0.00;29,403.39
Jan 14, 2025 5:00 AM;Jan 14, 2025 6:00 AM;53,318.80;21,468.75;5,349.25;16,119.50;0.00;31,850.05
Jan 14, 2025 6:00 AM;Jan 14, 2025 7:00 AM;57,645.94;22,009.25;5,333.25;16,676.00;0.00;35,636.69
Jan 14, 2025 7:00 AM;Jan 14, 2025 8:00 AM;62,095.44;22,045.00;5,276.50;16,768.50;0.00;40,050.44
Jan 14, 2025 8:00 AM;Jan 14, 2025 9:00 AM;65,769.70;23,543.50;5,226.00;17,102.00;1,215.50;42,226.20
Jan 14, 2025 9:00 AM;Jan 14, 2025 10:00 AM;67,192.43;28,830.75;5,172.50;17,679.75;5,978.50;38,361.68
Jan 14, 2025 10:00 AM;Jan 14, 2025 11:00 AM;69,372.92;33,852.00;5,102.25;17,736.00;11,013.75;35,520.92
Jan 14, 2025 11:00 AM;Jan 14, 2025 12:00 PM;70,431.00;36,655.00;5,054.75;17,052.75;14,547.50;33,776.00
Jan 14, 2025 12:00 PM;Jan 14, 2025 1:00 PM;70,439.07;37,347.25;4,993.75;16,769.25;15,584.25;33,091.82
Jan 14, 2025 1:00 PM;Jan 14, 2025 2:00 PM;68,892.64;35,605.75;4,908.00;16,953.50;13,744.25;33,286.89
Jan 14, 2025 2:00 PM;Jan 14, 2025 3:00 PM;66,648.19;31,860.75;4,869.50;17,376.50;9,614.75;34,787.44
Jan 14, 2025 3:00 PM;Jan 14, 2025 4:00 PM;64,372.95;27,208.50;4,796.50;17,864.00;4,548.00;37,164.45
Jan 14, 2025 4:00 PM;Jan 14, 2025 5:00 PM;62,423.49;23,477.25;4,577.75;18,218.75;680.75;38,946.24
Jan 14, 2025 5:00 PM;Jan 14, 2025 6:00 PM;63,996.08;22,846.00;4,324.50;18,520.75;0.75;41,150.08
Jan 14, 2025 6:00 PM;Jan 14, 2025 7:00 PM;64,940.04;22,907.50;4,409.00;18,498.50;0.00;42,032.54
Jan 14, 2025 7:00 PM;Jan 14, 2025 8:00 PM;63,467.55;22,775.00;4,589.00;18,186.00;0.00;40,692.55
Jan 14, 2025 8:00 PM;Jan 14, 2025 9:00 PM;60,872.72;22,387.00;4,557.00;17,830.00;0.00;38,485.72
Jan 14, 2025 9:00 PM;Jan 14, 2025 10:00 PM;58,361.04;21,728.75;4,213.75;17,515.00;0.00;36,632.29
Jan 14, 2025 10:00 PM;Jan 14, 2025 11:00 PM;55,044.58;20,889.00;3,686.00;17,203.00;0.00;34,155.58
Jan 14, 2025 11:00 PM;Jan 15, 2025 12:00 AM;52,694.92;20,078.50;3,140.00;16,938.50;0.00;32,616.42
Jan 15, 2025 12:00 AM;Jan 15, 2025 1:00 AM;51,647.07;21,465.50;3,343.50;18,122.00;0.00;30,181.57
Jan 15, 2025 1:00 AM;Jan 15, 2025 2:00 AM;49,502.17;20,741.25;3,234.75;17,506.50;0.00;28,760.92
Jan 15, 2025 2:00 AM;Jan 15, 2025 3:00 AM;48,489.21;19,881.25;3,041.50;16,839.75;0.00;28,607.96
Jan 15, 2025 3:00 AM;Jan 15, 2025 4:00 AM;47,803.26;19,053.50;2,774.50;16,279.00;0.00;28,749.76
Jan 15, 2025 4:00 AM;Jan 15, 2025 5:00 AM;47,135.96;17,844.25;2,546.50;15,297.75;0.00;29,291.71
Jan 15, 2025 5:00 AM;Jan 15, 2025 6:00 AM;47,946.29;16,011.50;2,239.00;13,772.50;0.00;31,934.79
Jan 15, 2025 6:00 AM;Jan 15, 2025 7:00 AM;49,919.31;13,628.75;1,852.25;11,776.50;0.00;36,290.56
Jan 15, 2025 7:00 AM;Jan 15, 2025 8:00 AM;51,639.82;11,110.00;1,409.25;9,700.75;0.00;40,529.82
Jan 15, 2025 8:00 AM;Jan 15, 2025 9:00 AM;52,821.83;9,266.75;812.75;8,220.25;233.75;43,555.08
Jan 15, 2025 9:00 AM;Jan 15, 2025 10:00 AM;52,496.00;8,551.50;435.75;6,832.75;1,283.00;43,944.50
Jan 15, 2025 10:00 AM;Jan 15, 2025 11:00 AM;52,208.07;8,555.75;213.00;5,513.00;2,829.75;43,652.32
Jan 15, 2025 11:00 AM;Jan 15, 2025 12:00 PM;51,970.83;8,547.75;113.50;4,337.50;4,096.75;43,423.08
Jan 15, 2025 12:00 PM;Jan 15, 2025 1:00 PM;51,773.05;8,191.00;114.00;3,459.50;4,617.50;43,582.05
Jan 15, 2025 1:00 PM;Jan 15, 2025 2:00 PM;51,275.52;7,394.25;170.50;2,943.25;4,280.50;43,881.27
Jan 15, 2025 2:00 PM;Jan 15, 2025 3:00 PM;49,963.49;5,983.25;263.50;2,701.00;3,018.75;43,980.24
Jan 15, 2025 3:00 PM;Jan 15, 2025 4:00 PM;49,606.30;4,383.50;359.75;2,640.25;1,383.50;45,222.80
Jan 15, 2025 4:00 PM;Jan 15, 2025 5:00 PM;50,056.16;3,361.75;465.50;2,669.75;226.50;46,694.41
Jan 15, 2025 5:00 PM;Jan 15, 2025 6:00 PM;50,540.35;3,192.25;575.75;2,616.25;0.25;47,348.10
Jan 15, 2025 6:00 PM;Jan 15, 2025 7:00 PM;49,216.93;3,173.50;665.00;2,508.50;0.00;46,043.43
Jan 15, 2025 7:00 PM;Jan 15, 2025 8:00 PM;47,226.07;3,039.25;719.75;2,319.50;0.00;44,186.82
Jan 15, 2025 8:00 PM;Jan 15, 2025 9:00 PM;46,332.67;2,913.75;782.00;2,131.75;0.00;43,418.92
Jan 15, 2025 9:00 PM;Jan 15, 2025 10:00 PM;43,717.26;3,044.75;918.50;2,126.25;0.00;40,672.51
Jan 15, 2025 10:00 PM;Jan 15, 2025 11:00 PM;43,633.33;3,407.25;1,113.25;2,294.00;0.00;40,226.09
Jan 15, 2025 11:00 PM;Jan 16, 2025 12:00 AM;42,350.49;3,930.75;1,338.00;2,592.75;0.00;38,419.74
Jan 16, 2025 12:00 AM;Jan 16, 2025 1:00 AM;41,271.84;3,549.50;1,381.75;2,167.75;0.00;37,722.34
Jan 16, 2025 1:00 AM;Jan 16, 2025 2:00 AM;40,589.08;4,127.50;1,591.50;2,536.00;0.00;36,461.58
Jan 16, 2025 2:00 AM;Jan 16, 2025 3:00 AM;40,459.97;4,737.25;1,805.50;2,931.75;0.00;35,722.72
Jan 16, 2025 3:00 AM;Jan 16, 2025 4:00 AM;41,080.71;5,379.75;2,018.75;3,361.00;0.00;35,700.96
Jan 16, 2025 4:00 AM;Jan 16, 2025 5:00 AM;42,074.86;5,987.25;2,188.50;3,798.75;0.00;36,087.61
Jan 16, 2025 5:00 AM;Jan 16, 2025 6:00 AM;43,421.80;6,557.25;2,294.50;4,262.75;0.00;36,864.55
Jan 16, 2025 6:00 AM;Jan 16, 2025 7:00 AM;45,814.28;7,239.25;2,416.75;4,822.50;0.00;38,575.03
Jan 16, 2025 7:00 AM;Jan 16, 2025 8:00 AM;49,930.50;8,163.00;2,678.25;5,484.75;0.00;41,767.50
Jan 16, 2025 8:00 AM;Jan 16, 2025 9:00 AM;53,606.44;9,786.50;3,105.00;6,209.50;472.00;43,819.94
Jan 16, 2025 9:00 AM;Jan 16, 2025 10:00 AM;55,230.45;13,474.25;3,569.25;6,736.50;3,168.50;41,756.20
Jan 16, 2025 10:00 AM;Jan 16, 2025 11:00 AM;57,682.46;17,682.25;3,915.25;6,942.50;6,824.50;40,000.21
Jan 16, 2025 11:00 AM;Jan 16, 2025 12:00 PM;60,181.68;20,718.50;4,096.00;6,792.75;9,829.75;39,463.18
Jan 16, 2025 12:00 PM;Jan 16, 2025 1:00 PM;60,148.50;21,659.25;4,136.00;6,311.25;11,212.00;38,489.24
Jan 16, 2025 1:00 PM;Jan 16, 2025 2:00 PM;58,615.68;20,190.00;4,007.75;5,589.00;10,593.25;38,425.68
Jan 16, 2025 2:00 PM;Jan 16, 2025 3:00 PM;56,057.86;16,770.00;3,788.50;4,935.75;8,045.75;39,287.86
Jan 16, 2025 3:00 PM;Jan 16, 2025 4:00 PM;52,878.13;12,219.50;3,630.25;4,519.75;4,069.50;40,658.63
Jan 16, 2025 4:00 PM;Jan 16, 2025 5:00 PM;51,155.50;8,813.50;3,495.25;4,634.00;684.25;42,342.00
Jan 16, 2025 5:00 PM;Jan 16, 2025 6:00 PM;52,372.09;8,564.25;3,409.50;5,154.50;0.25;43,807.84
Jan 16, 2025 6:00 PM;Jan 16, 2025 7:00 PM;52,180.76;9,023.00;3,445.50;5,577.50;0.00;43,157.76
Jan 16, 2025 7:00 PM;Jan 16, 2025 8:00 PM;52,019.94;9,266.25;3,566.50;5,699.75;0.00;42,753.69
Jan 16, 2025 8:00 PM;Jan 16, 2025 9:00 PM;50,224.63;9,355.25;3,656.75;5,698.50;0.00;40,869.38
Jan 16, 2025 9:00 PM;Jan 16, 2025 10:00 PM;49,177.50;9,231.25;3,673.75;5,557.50;0.00;39,946.25
Jan 16, 2025 10:00 PM;Jan 16, 2025 11:00 PM;48,091.65;8,967.50;3,636.50;5,331.00;0.00;39,124.15
Jan 16, 2025 11:00 PM;Jan 17, 2025 12:00 AM;47,143.77;8,614.75;3,582.50;5,032.25;0.00;38,529.02
Jan 17, 2025 12:00 AM;Jan 17, 2025 1:00 AM;42,179.78;8,510.00;3,836.50;4,673.50;0.00;33,669.78
Jan 17, 2025 1:00 AM;Jan 17, 2025 2:00 AM;40,531.42;8,329.25;3,768.25;4,561.00;0.00;32,202.17
Jan 17, 2025 2:00 AM;Jan 17, 2025 3:00 AM;40,074.64;7,976.75;3,663.00;4,313.75;0.00;32,097.89
Jan 17, 2025 3:00 AM;Jan 17, 2025 4:00 AM;39,597.14;7,548.75;3,533.00;4,015.75;0.00;32,048.39
Jan 17, 2025 4:00 AM;Jan 17, 2025 5:00 AM;39,449.19;7,064.50;3,398.00;3,666.50;0.00;32,384.69
Jan 17, 2025 5:00 AM;Jan 17, 2025 6:00 AM;40,001.41;6,596.00;3,276.00;3,320.00;0.00;33,405.41
Jan 17, 2025 6:00 AM;Jan 17, 2025 7:00 AM;43,385.73;6,181.25;3,168.00;3,013.25;0.00;37,204.48
Jan 17, 2025 7:00 AM;Jan 17, 2025 8:00 AM;46,245.22;5,944.00;3,121.00;2,823.00;0.00;40,301.22
Jan 17, 2025 8:00 AM;Jan 17, 2025 9:00 AM;49,538.53;6,508.00;3,110.50;2,769.00;628.50;43,030.53
Jan 17, 2025 9:00 AM;Jan 17, 2025 10:00 AM;51,268.95;9,439.75;3,080.25;2,677.50;3,682.00;41,829.20
Jan 17, 2025 10:00 AM;Jan 17, 2025 11:00 AM;52,610.12;13,324.00;3,046.00;2,406.00;7,872.00;39,286.12
Jan 17, 2025 11:00 AM;Jan 17, 2025 12:00 PM;54,422.36;16,676.75;3,087.00;2,026.00;11,563.75;37,745.61
Jan 17, 2025 12:00 PM;Jan 17, 2025 1:00 PM;55,715.45;18,755.25;3,176.00;1,741.75;13,837.50;36,960.20
Jan 17, 2025 1:00 PM;Jan 17, 2025 2:00 PM;55,448.14;18,290.50;3,231.75;1,639.25;13,419.50;37,157.64
Jan 17, 2025 2:00 PM;Jan 17, 2025 3:00 PM;52,987.27;15,079.50;3,203.25;1,651.50;10,224.75;37,907.77
Jan 17, 2025 3:00 PM;Jan 17, 2025 4:00 PM;49,882.78;10,050.50;3,089.75;1,898.25;5,062.50;39,832.28
Jan 17, 2025 4:00 PM;Jan 17, 2025 5:00 PM;47,910.45;6,103.75;2,942.25;2,345.25;816.25;41,806.70
Jan 17, 2025 5:00 PM;Jan 17, 2025 6:00 PM;48,741.72;5,465.50;2,763.75;2,701.50;0.25;43,276.22
Jan 17, 2025 6:00 PM;Jan 17, 2025 7:00 PM;48,275.57;5,401.25;2,523.75;2,877.50;0.00;42,874.32
Jan 17, 2025 7:00 PM;Jan 17, 2025 8:00 PM;46,573.40;5,217.50;2,299.25;2,918.25;0.00;41,355.90
Jan 17, 2025 8:00 PM;Jan 17, 2025 9:00 PM;45,550.74;5,110.00;2,169.00;2,941.00;0.00;40,440.74
