Start date;End date;Net export [MWh] Calculated resolutions;Netherlands (export) [MWh] Calculated resolutions;Netherlands (import) [MWh] Calculated resolutions;Switzerland (export) [MWh] Calculated resolutions;Switzerland (import) [MWh] Calculated resolutions;Denmark (export) [MWh] Calculated resolutions;Denmark (import) [MWh] Calculated resolutions;Czech Republic (export) [MWh] Calculated resolutions;Czech Republic (import) [MWh] Calculated resolutions;Luxembourg (export) [MWh] Calculated resolutions;Luxembourg (import) [MWh] Calculated resolutions;Sweden (export) [MWh] Calculated resolutions;Sweden (import) [MWh] Calculated resolutions;Austria (export) [MWh] Calculated resolutions;Austria (import) [MWh] Calculated resolutions;France (export) [MWh] Calculated resolutions;France (import) [MWh] Calculated resolutions;Poland (export) [MWh] Calculated resolutions;Poland (import) [MWh] Calculated resolutions;Norway (export) [MWh] Calculated resolutions;Norway (import) [MWh] Calculated resolutions;Belgium (export) [MWh] Calculated resolutions;Belgium (import) [MWh] Calculated resolutions
Jul 15, 2025 5:00 PM;Jul 15, 2025 6:00 PM;-2,765.00;174.00;-1,702.34;1,130.70;-43.79;0.25;-1,224.00;1,674.75;0.00;217.80;0.00;0.00;-616.00;2,040.66;-423.04;0.00;-3,693.91;1,543.26;0.00;0.00;-881.00;0.00;-962.35
Jul 15, 2025 6:00 PM;Jul 15, 2025 7:00 PM;-3,781.19;1.56;-2,061.26;921.79;-54.23;0.00;-1,985.00;1,733.00;0.00;301.13;0.00;0.00;-618.00;1,848.43;-426.99;0.00;-2,933.12;1,259.91;0.00;0.00;-888.25;0.00;-880.17
Jul 15, 2025 7:00 PM;Jul 15, 2025 8:00 PM;-8,716.92;0.00;-3,107.28;265.11;-521.32;0.00;-2,405.25;1,026.00;-118.25;336.70;0.00;0.00;-494.00;764.29;-446.10;0.00;-2,763.02;720.15;0.00;0.00;-1,060.25;0.00;-913.70
Jul 15, 2025 8:00 PM;Jul 15, 2025 9:00 PM;-11,297.99;0.00;-2,674.49;161.43;-1,556.66;0.00;-2,561.25;645.00;-169.75;398.82;0.00;0.00;-612.00;274.48;-932.40;0.00;-2,984.54;683.91;0.00;0.00;-1,064.00;0.00;-906.53
Jul 15, 2025 9:00 PM;Jul 15, 2025 10:00 PM;-11,684.69;0.00;-2,822.09;128.95;-1,908.61;0.00;-2,758.00;754.75;-131.75;374.01;0.00;0.00;-618.00;326.74;-1,043.86;0.00;-3,163.73;880.80;0.00;0.00;-1,065.00;0.00;-638.90
Jul 15, 2025 10:00 PM;Jul 15, 2025 11:00 PM;-10,116.56;0.00;-2,757.77;168.59;-1,239.91;0.00;-2,237.00;807.00;-165.25;337.42;0.00;0.00;-618.00;418.35;-749.98;0.00;-2,926.78;551.23;-9.91;0.00;-1,113.75;0.00;-580.81
Jul 15, 2025 11:00 PM;Jul 16, 2025 12:00 AM;-8,442.53;0.00;-2,623.71;288.00;-481.26;0.00;-2,477.75;1,102.00;-144.75;297.87;0.00;0.00;-618.00;762.20;-418.24;0.00;-3,129.78;796.59;-0.02;0.00;-1,155.00;0.00;-640.69
Jul 16, 2025 12:00 AM;Jul 16, 2025 1:00 AM;-7,701.88;0.00;-2,621.78;755.51;-100.18;0.00;-2,713.75;1,428.50;-121.00;216.95;0.00;0.00;-618.00;1,021.74;-337.87;0.00;-3,704.91;1,313.68;0.00;0.00;-1,242.00;0.00;-978.77
Jul 16, 2025 1:00 AM;Jul 16, 2025 2:00 AM;-7,012.47;0.00;-1,613.43;985.83;-78.98;0.00;-2,902.75;1,403.50;-158.00;186.43;0.00;0.00;-618.00;1,149.57;-345.89;0.00;-3,924.23;1,131.47;0.00;0.00;-1,234.00;0.00;-994.00
Jul 16, 2025 2:00 AM;Jul 16, 2025 3:00 AM;-5,754.25;43.12;-785.43;1,322.26;-2.88;0.00;-2,857.50;1,283.25;-204.50;159.35;0.00;0.00;-618.00;1,133.86;-286.25;0.00;-3,755.81;976.70;0.00;0.00;-1,234.00;0.00;-928.41
Jul 16, 2025 3:00 AM;Jul 16, 2025 4:00 AM;-4,719.83;164.60;-434.87;1,579.67;0.00;0.00;-2,832.00;1,320.25;-200.75;140.54;0.00;0.00;-618.00;1,392.63;-276.93;0.00;-3,811.03;838.10;0.00;0.00;-1,234.50;0.00;-747.55
Jul 16, 2025 4:00 AM;Jul 16, 2025 5:00 AM;-4,210.06;296.51;-127.51;1,420.63;-4.98;0.00;-2,667.75;1,429.25;-178.75;147.84;0.00;0.00;-618.00;1,343.52;-293.68;0.00;-3,852.10;934.28;0.00;0.00;-1,276.50;0.00;-762.82
Jul 16, 2025 5:00 AM;Jul 16, 2025 6:00 AM;-5,427.64;88.11;-383.75;1,084.77;-127.99;0.00;-2,850.25;1,520.25;-147.75;114.48;0.00;0.00;-618.00;1,283.70;-362.30;0.00;-3,791.80;994.02;0.00;0.00;-1,341.25;0.00;-889.88
Jul 16, 2025 6:00 AM;Jul 16, 2025 7:00 AM;-6,421.33;0.01;-416.97;613.25;-126.94;0.00;-2,561.50;1,497.25;-128.75;165.92;0.00;0.00;-618.00;1,055.13;-389.10;0.00;-4,061.61;814.79;0.00;0.00;-1,300.50;0.00;-964.31
Jul 16, 2025 7:00 AM;Jul 16, 2025 8:00 AM;-7,412.25;10.54;-223.83;353.79;-386.78;0.50;-2,151.75;819.50;-223.50;243.91;0.00;0.00;-618.00;477.38;-533.95;0.00;-3,766.85;655.93;0.00;0.00;-1,088.00;0.00;-981.15
Jul 16, 2025 8:00 AM;Jul 16, 2025 9:00 AM;-5,892.65;310.59;-189.48;509.54;-50.60;0.00;-1,229.00;599.75;-297.75;306.04;0.00;0.00;-618.00;469.41;-314.23;0.00;-3,550.67;252.27;-53.31;0.00;-1,071.25;0.00;-965.97
Jul 16, 2025 9:00 AM;Jul 16, 2025 10:00 AM;-4,409.89;95.00;-380.42;1,397.77;0.00;0.00;-243.25;301.75;-306.25;320.26;0.00;0.00;-618.00;834.07;-225.94;0.00;-3,554.07;359.75;-380.10;0.00;-1,063.25;0.00;-947.21
Jul 16, 2025 10:00 AM;Jul 16, 2025 11:00 AM;-3,639.55;159.25;-119.28;1,612.34;0.00;1.75;-223.50;216.00;-253.25;287.82;0.00;0.00;-618.00;1,043.53;-149.26;0.00;-3,569.32;362.44;-487.53;0.00;-1,033.75;0.00;-868.80
Jul 16, 2025 11:00 AM;Jul 16, 2025 12:00 PM;-3,420.53;343.89;0.00;1,358.00;0.00;0.00;-441.25;230.50;-202.75;222.32;0.00;0.00;-618.00;967.46;-133.23;0.00;-3,312.15;167.42;-125.75;0.00;-999.00;0.00;-877.98
Jul 16, 2025 12:00 PM;Jul 16, 2025 1:00 PM;-2,387.88;1.89;-613.98;1,524.31;0.00;0.00;-551.00;712.75;-24.50;101.03;0.00;0.00;-618.00;1,647.29;-187.39;0.00;-3,429.41;646.56;-0.14;0.00;-693.75;0.00;-903.55
Jul 16, 2025 1:00 PM;Jul 16, 2025 2:00 PM;-1,515.01;0.00;-880.50;1,659.43;0.00;0.00;-675.00;1,003.00;0.00;81.07;0.00;0.00;-618.00;2,077.60;-194.05;0.00;-3,417.29;745.24;0.00;0.00;-387.50;0.00;-909.01
Jul 16, 2025 2:00 PM;Jul 16, 2025 3:00 PM;665.75;0.00;-753.28;1,720.92;0.00;0.00;-413.75;1,250.00;0.00;120.51;0.00;0.00;-618.00;2,496.98;-176.61;0.00;-3,156.19;950.59;0.00;13.75;-77.25;0.00;-691.92
Jul 16, 2025 3:00 PM;Jul 16, 2025 4:00 PM;-41.09;0.00;-986.26;1,930.40;0.00;0.00;-720.75;1,186.75;0.00;128.53;0.00;0.00;-618.00;2,136.14;-118.00;0.00;-3,045.11;810.88;0.00;0.00;-124.75;0.00;-620.93
Jul 16, 2025 4:00 PM;Jul 16, 2025 5:00 PM;-327.00;4.22;-773.86;2,064.46;0.00;8.00;-703.25;999.75;0.00;130.22;0.00;0.00;-618.00;1,892.97;-139.90;0.00;-2,967.75;1,162.27;0.00;0.00;-665.25;0.00;-720.88
Jul 16, 2025 5:00 PM;Jul 16, 2025 6:00 PM;-1,218.16;0.00;-1,018.10;1,782.46;0.00;51.25;-570.75;930.00;-46.25;175.83;0.00;0.00;-618.00;1,865.55;-328.59;0.00;-3,226.27;1,311.48;0.00;0.00;-785.00;0.00;-741.76
Jul 16, 2025 6:00 PM;Jul 16, 2025 7:00 PM;-2,062.65;0.00;-1,830.32;1,259.47;-30.01;205.00;-452.50;1,248.75;-53.75;316.34;0.00;0.00;-618.00;1,577.60;-425.03;0.00;-2,978.63;1,384.10;0.00;0.00;-781.75;0.00;-883.93
Jul 16, 2025 7:00 PM;Jul 16, 2025 8:00 PM;-4,380.85;0.00;-1,686.60;231.32;-402.77;262.75;-303.25;1,079.00;-32.00;358.60;0.00;0.00;-618.00;714.41;-632.55;0.00;-3,115.35;1,385.03;0.00;0.00;-879.75;0.00;-741.67
Jul 16, 2025 8:00 PM;Jul 16, 2025 9:00 PM;-6,148.12;0.00;-1,860.48;89.65;-1,341.81;108.00;-153.50;676.00;-61.25;341.60;0.00;0.00;-618.00;264.20;-1,161.92;0.00;-3,270.38;1,319.08;0.00;0.00;-918.50;439.19;0.00
Jul 16, 2025 9:00 PM;Jul 16, 2025 10:00 PM;-5,390.87;110.65;-835.43;80.41;-1,356.99;0.00;-279.25;672.25;-65.25;386.93;0.00;0.00;-618.00;329.95;-1,090.81;0.00;-3,381.11;1,473.92;0.00;0.00;-894.25;76.11;0.00
Jul 16, 2025 10:00 PM;Jul 16, 2025 11:00 PM;-2,956.03;878.39;-406.02;42.89;-952.00;0.00;-432.50;751.75;-89.00;441.12;0.00;0.00;-618.00;369.60;-1,013.21;0.00;-2,873.63;1,252.63;0.00;0.00;-913.75;605.69;0.00
Jul 16, 2025 11:00 PM;Jul 17, 2025 12:00 AM;-851.66;630.85;-282.73;301.09;-180.24;0.00;-889.25;902.75;-152.00;425.87;0.00;0.00;-618.00;670.41;-381.14;0.00;-2,535.08;1,262.63;0.00;0.00;-953.25;946.42;0.00
Jul 17, 2025 12:00 AM;Jul 17, 2025 1:00 AM;-992.68;194.41;-285.62;869.27;-30.14;0.00;-1,160.50;925.75;-179.50;296.57;0.00;0.00;-618.00;964.36;-268.26;0.00;-2,808.37;1,294.85;0.00;0.00;-1,003.00;815.49;0.00
Jul 17, 2025 1:00 AM;Jul 17, 2025 2:00 AM;-864.11;210.81;-75.60;1,096.39;0.00;0.00;-1,451.50;1,424.50;-55.25;236.67;0.00;0.00;-618.00;1,255.34;-212.73;0.00;-3,084.13;1,326.42;0.00;0.00;-1,023.25;106.22;0.00
Jul 17, 2025 2:00 AM;Jul 17, 2025 3:00 AM;-699.25;384.67;0.00;1,269.35;0.00;0.00;-1,475.75;1,328.75;-99.00;211.48;0.00;0.00;-618.00;1,215.81;-259.80;0.00;-3,148.69;1,316.96;0.00;0.00;-1,033.25;208.22;0.00
Jul 17, 2025 3:00 AM;Jul 17, 2025 4:00 AM;-1,023.78;210.94;0.00;1,536.92;0.00;0.00;-1,685.25;1,397.50;-115.75;225.87;0.00;0.00;-618.00;1,298.36;-241.12;0.00;-3,310.61;1,285.51;0.00;0.00;-1,032.75;39.67;-15.07
Jul 17, 2025 4:00 AM;Jul 17, 2025 5:00 AM;-1,608.49;459.58;0.00;1,425.69;0.00;0.00;-2,025.00;1,413.50;-137.00;253.08;0.00;0.00;-618.00;1,117.79;-215.53;0.00;-3,234.08;1,182.83;0.00;0.00;-1,023.25;0.00;-208.09
Jul 17, 2025 5:00 AM;Jul 17, 2025 6:00 AM;-2,098.50;376.70;-76.80;1,262.83;0.00;0.00;-2,057.00;1,500.25;-138.25;216.46;0.00;0.00;-618.00;1,209.85;-242.90;0.00;-3,271.46;1,111.98;0.00;0.00;-1,013.00;0.00;-359.17
Jul 17, 2025 6:00 AM;Jul 17, 2025 7:00 AM;-3,965.31;144.54;-378.10;607.20;-154.39;0.00;-1,703.00;1,616.75;-52.50;279.03;0.00;0.00;-618.00;825.71;-247.78;0.00;-3,651.01;1,309.26;0.00;0.00;-992.25;0.00;-950.77
Jul 17, 2025 7:00 AM;Jul 17, 2025 8:00 AM;-2,421.99;31.81;-566.66;599.66;-130.30;0.00;-1,007.50;1,677.75;-1.00;344.24;0.00;0.00;-618.00;1,245.28;-298.49;0.00;-3,410.78;1,597.81;0.00;0.00;-933.75;0.00;-952.05
Jul 17, 2025 8:00 AM;Jul 17, 2025 9:00 AM;-863.81;80.61;-706.32;847.18;-45.71;0.25;-1,034.75;1,676.25;0.00;360.37;0.00;0.00;-618.00;1,299.26;-259.10;0.00;-2,905.67;1,403.94;0.00;0.00;-863.25;0.00;-98.87
Jul 17, 2025 9:00 AM;Jul 17, 2025 10:00 AM;282.16;436.46;-467.55;1,308.59;0.00;0.00;-794.50;1,489.75;-62.75;309.98;0.00;0.00;-618.00;1,241.41;-191.67;0.00;-2,615.06;1,113.88;0.00;0.00;-879.50;64.92;-53.81
Jul 17, 2025 10:00 AM;Jul 17, 2025 11:00 AM;1,704.12;586.08;-462.42;1,638.82;0.00;0.00;-870.00;1,325.75;-40.75;277.53;0.00;0.00;-618.00;1,296.32;-109.33;0.00;-2,187.81;1,534.40;0.00;0.00;-870.75;204.28;0.00
Jul 17, 2025 11:00 AM;Jul 17, 2025 12:00 PM;2,221.28;597.54;-914.77;1,588.43;0.00;0.00;-720.25;1,333.75;-1.25;274.75;0.00;0.00;-618.00;1,743.17;-141.02;0.00;-1,787.68;1,495.85;0.00;0.00;-693.25;72.66;-8.66
Jul 17, 2025 12:00 PM;Jul 17, 2025 1:00 PM;2,193.68;511.84;-1,630.00;1,620.16;0.00;0.00;-644.50;1,563.75;0.00;195.87;0.00;0.00;-618.00;2,086.90;-131.03;0.00;-1,642.02;1,201.57;0.00;0.00;-492.50;171.63;0.00
Jul 17, 2025 1:00 PM;Jul 17, 2025 2:00 PM;3,453.77;269.50;-2,344.92;1,732.50;0.00;52.75;-501.00;1,762.75;0.00;105.82;0.00;0.00;-618.00;2,511.19;-96.58;0.00;-1,951.75;1,479.00;0.00;188.25;-24.25;888.51;0.00
Jul 17, 2025 2:00 PM;Jul 17, 2025 3:00 PM;3,478.98;278.93;-2,485.00;1,704.40;0.00;145.75;-453.50;1,671.25;0.00;92.86;0.00;0.00;-618.00;2,683.44;-68.78;0.00;-2,045.06;1,165.53;0.00;420.75;0.00;986.41;0.00
Jul 17, 2025 3:00 PM;Jul 17, 2025 4:00 PM;3,835.21;398.86;-2,372.77;1,702.78;0.00;390.25;-418.00;1,639.75;0.00;132.43;0.00;0.00;-618.00;2,944.14;-104.46;0.00;-1,924.53;1,022.35;0.00;96.25;-35.50;981.64;0.00
Jul 17, 2025 4:00 PM;Jul 17, 2025 5:00 PM;3,773.15;385.31;-2,047.38;1,769.65;0.00;82.25;-531.75;1,664.25;0.00;197.22;0.00;0.00;-618.00;2,702.87;-160.13;0.00;-1,563.73;955.69;0.00;81.25;-107.00;962.66;0.00
Jul 17, 2025 5:00 PM;Jul 17, 2025 6:00 PM;1,525.67;421.72;-1,631.26;1,709.07;0.00;0.00;-970.00;1,460.50;0.00;218.46;0.00;0.00;-618.00;1,857.41;-157.11;0.00;-2,099.09;786.88;0.00;0.00;-383.25;930.33;0.00
Jul 17, 2025 6:00 PM;Jul 17, 2025 7:00 PM;-1,635.77;132.15;-942.39;741.79;-17.41;0.00;-806.75;1,468.50;0.00;289.21;0.00;0.00;-618.00;1,214.65;-298.89;0.00;-2,762.25;1,004.77;0.00;0.00;-650.75;0.00;-390.39
Jul 17, 2025 7:00 PM;Jul 17, 2025 8:00 PM;-3,557.30;0.00;-955.97;384.11;-138.26;3.25;-954.25;1,172.75;-62.50;342.43;0.00;0.00;-618.00;499.69;-420.78;0.00;-2,554.00;1,077.57;0.00;0.00;-863.00;0.00;-470.33
Jul 17, 2025 8:00 PM;Jul 17, 2025 9:00 PM;-3,719.09;91.94;-782.42;54.94;-548.47;0.25;-441.50;873.00;-153.25;376.81;0.00;0.00;-618.00;240.35;-917.55;0.00;-2,338.11;1,110.90;0.00;0.00;-872.00;204.04;0.00
Jul 17, 2025 9:00 PM;Jul 17, 2025 10:00 PM;-3,998.36;412.15;-555.35;8.57;-851.37;80.00;-672.00;619.25;-169.25;350.47;0.00;0.00;-618.00;190.12;-1,223.33;0.00;-2,567.00;1,203.24;0.00;0.00;-844.75;638.89;0.00
Jul 17, 2025 10:00 PM;Jul 17, 2025 11:00 PM;-4,356.91;458.39;-637.00;49.00;-803.60;9.75;-913.75;701.50;-167.75;386.46;0.00;0.00;-618.00;310.68;-879.18;0.00;-2,581.50;1,027.32;0.00;0.00;-903.25;204.02;0.00
Jul 17, 2025 11:00 PM;Jul 18, 2025 12:00 AM;-4,624.98;256.36;-750.29;169.29;-289.92;0.00;-1,148.75;748.75;-156.75;397.68;0.00;0.00;-618.00;311.54;-516.61;0.00;-2,772.89;936.39;0.00;0.00;-972.50;0.00;-219.28
Jul 18, 2025 12:00 AM;Jul 18, 2025 1:00 AM;-4,943.75;0.00;-1,156.46;542.01;-134.86;0.00;-1,262.00;833.75;-102.50;367.54;0.00;0.00;-618.00;940.68;-361.43;0.00;-3,347.15;1,244.79;0.00;0.00;-1,012.25;0.00;-877.86
Jul 18, 2025 1:00 AM;Jul 18, 2025 2:00 AM;-5,406.04;0.00;-1,396.94;926.01;-91.62;0.00;-1,684.25;737.75;-115.00;342.29;0.00;0.00;-618.00;931.88;-295.27;0.00;-3,432.21;1,272.37;0.00;0.00;-1,014.00;0.00;-969.06
Jul 18, 2025 2:00 AM;Jul 18, 2025 3:00 AM;-6,295.53;0.00;-1,818.30;850.35;-121.05;0.00;-1,826.75;589.25;-141.50;348.91;0.00;0.00;-618.00;813.18;-264.14;0.00;-3,418.68;1,281.67;0.00;0.00;-1,024.00;0.00;-946.47
Jul 18, 2025 3:00 AM;Jul 18, 2025 4:00 AM;-6,720.43;0.00;-1,912.99;646.48;-159.21;0.00;-2,020.75;535.00;-131.25;348.98;0.00;0.00;-618.00;786.40;-281.88;0.00;-3,204.19;1,276.70;0.00;0.00;-1,044.25;0.00;-941.46
Jul 18, 2025 4:00 AM;Jul 18, 2025 5:00 AM;-7,739.45;0.00;-2,217.77;492.58;-204.56;0.00;-2,193.75;541.00;-111.50;342.96;0.00;0.00;-618.00;702.69;-421.43;0.00;-3,220.57;1,218.61;0.00;0.00;-1,063.25;0.00;-986.46
Jul 18, 2025 5:00 AM;Jul 18, 2025 6:00 AM;-8,277.98;0.00;-2,233.16;278.57;-381.63;0.00;-2,145.00;608.75;-103.25;366.96;0.00;0.00;-618.00;915.08;-457.72;0.00;-3,041.34;576.81;0.00;0.00;-1,052.50;0.00;-991.54
Jul 18, 2025 6:00 AM;Jul 18, 2025 7:00 AM;-9,743.14;0.00;-2,672.79;184.89;-909.47;0.00;-2,044.75;637.50;-68.25;370.88;0.00;0.00;-618.00;645.03;-848.21;0.00;-3,273.51;828.49;0.00;0.00;-1,004.50;0.00;-970.45
Jul 18, 2025 7:00 AM;Jul 18, 2025 8:00 AM;-10,677.02;0.00;-2,831.25;142.29;-1,030.70;0.00;-2,305.25;333.25;-63.25;392.51;0.00;0.00;-382.00;296.51;-750.71;0.00;-3,140.56;461.98;-32.13;0.00;-1,004.25;0.00;-763.46
Jul 18, 2025 8:00 AM;Jul 18, 2025 9:00 AM;-8,305.98;0.00;-2,454.88;152.48;-271.36;0.00;-1,723.00;41.75;-80.25;493.49;0.00;0.00;-362.00;404.70;-447.91;0.00;-2,480.18;287.81;-312.72;0.00;-1,032.00;0.00;-521.91
Jul 18, 2025 9:00 AM;Jul 18, 2025 10:00 AM;-5,622.96;0.00;-1,797.27;739.56;0.00;0.25;-958.50;10.00;-462.75;492.27;0.00;0.00;-362.00;873.61;-825.71;0.00;-1,905.64;0.00;-485.87;0.00;-1,012.75;113.55;-41.71
Jul 18, 2025 10:00 AM;Jul 18, 2025 11:00 AM;-3,387.05;0.00;-1,281.86;1,418.20;0.00;0.00;-966.00;16.00;-565.50;399.93;0.00;0.00;-403.00;1,328.14;-933.62;0.00;-1,616.69;0.00;-606.78;0.00;-660.00;484.13;0.00
Jul 18, 2025 11:00 AM;Jul 18, 2025 12:00 PM;-2,937.11;0.00;-1,842.13;1,576.47;0.00;0.00;-1,073.75;280.75;-104.75;350.49;0.00;0.00;-402.00;1,295.19;-402.08;0.00;-1,858.75;60.68;-73.83;0.50;-150.50;0.00;-593.40
Jul 18, 2025 12:00 PM;Jul 18, 2025 1:00 PM;-2,155.73;0.00;-2,273.34;1,742.85;0.00;0.00;-1,385.25;455.25;0.00;340.56;0.00;0.00;-603.00;1,564.80;-135.64;0.00;-1,497.39;120.92;-11.29;55.00;-7.50;0.00;-521.71
Jul 18, 2025 1:00 PM;Jul 18, 2025 2:00 PM;-433.83;3.65;-1,709.90;2,098.89;0.00;0.00;-1,279.75;574.00;0.00;360.06;0.00;0.00;-618.00;1,721.56;-95.81;0.00;-1,170.44;183.77;-11.74;40.75;-29.00;0.00;-501.87
Jul 18, 2025 2:00 PM;Jul 18, 2025 3:00 PM;2,145.72;138.15;-1,123.29;2,150.94;0.00;0.00;-743.00;810.25;0.00;362.50;0.00;0.00;-618.00;2,042.03;-51.63;1.21;-930.64;267.77;-1.00;23.50;-8.25;0.00;-174.82
Jul 18, 2025 3:00 PM;Jul 18, 2025 4:00 PM;366.98;49.18;-1,478.03;1,898.51;0.00;0.00;-701.25;693.00;0.00;289.63;0.00;0.00;-618.00;1,517.00;-113.91;0.00;-1,621.59;385.91;0.00;169.25;0.00;23.84;-126.57
Jul 18, 2025 4:00 PM;Jul 18, 2025 5:00 PM;-249.49;0.98;-1,440.80;1,462.09;0.00;0.00;-640.75;781.75;0.00;289.67;0.00;0.00;-618.00;1,628.12;-93.03;0.00;-2,223.26;994.65;0.00;35.25;-7.00;0.00;-419.16
Jul 18, 2025 5:00 PM;Jul 18, 2025 6:00 PM;-1,782.11;0.00;-1,551.55;1,137.00;0.00;0.00;-717.00;877.75;0.00;303.86;0.00;0.00;-618.00;1,311.52;-87.27;0.00;-2,467.99;1,157.19;0.00;0.00;-436.25;0.00;-691.37
Jul 18, 2025 6:00 PM;Jul 18, 2025 7:00 PM;-3,595.70;0.00;-1,811.57;911.28;-13.06;21.00;-1,167.25;643.25;-6.50;369.06;0.00;0.00;-618.00;1,119.95;-152.13;0.00;-2,507.20;1,244.12;0.00;0.00;-888.75;0.00;-739.89
Jul 18, 2025 7:00 PM;Jul 18, 2025 8:00 PM;-5,891.33;0.00;-2,011.53;116.68;-515.29;204.00;-641.50;393.75;-56.75;405.15;0.00;0.00;-618.00;460.61;-612.86;0.00;-2,705.50;1,474.50;0.00;0.00;-932.75;0.00;-851.82
Jul 18, 2025 8:00 PM;Jul 18, 2025 9:00 PM;-8,116.72;0.00;-1,789.66;76.98;-899.92;88.25;-771.25;20.25;-147.00;425.05;0.00;0.00;-618.00;130.77;-1,463.29;0.00;-3,079.86;1,476.90;0.00;0.00;-953.50;0.00;-612.44
Jul 18, 2025 9:00 PM;Jul 18, 2025 10:00 PM;-8,404.05;0.00;-1,499.42;77.14;-1,076.64;173.00;-1,036.75;3.00;-206.25;390.29;0.00;0.00;-618.00;229.87;-1,491.37;0.00;-3,191.11;1,418.91;0.00;0.00;-963.75;0.00;-612.97
Jul 18, 2025 10:00 PM;Jul 18, 2025 11:00 PM;-6,956.96;0.00;-1,333.66;87.40;-458.79;199.00;-1,462.00;60.25;-194.50;411.66;0.00;0.00;-618.00;346.03;-1,014.44;0.00;-2,677.71;920.23;0.00;0.00;-964.00;0.00;-258.45
Jul 18, 2025 11:00 PM;Jul 19, 2025 12:00 AM;-6,077.98;0.00;-1,784.50;566.53;-144.35;96.50;-1,176.00;328.50;-137.25;404.83;0.00;0.00;-618.00;583.31;-597.86;0.00;-2,772.55;970.69;0.00;0.00;-984.00;0.00;-813.82
Jul 19, 2025 12:00 AM;Jul 19, 2025 1:00 AM;-7,146.28;0.00;-2,785.27;856.12;-211.96;0.00;-1,816.50;421.75;-107.75;247.82;0.00;0.00;-618.00;747.28;-367.85;0.00;-3,485.01;1,786.42;0.00;0.00;-1,013.75;0.00;-799.58
Jul 19, 2025 1:00 AM;Jul 19, 2025 2:00 AM;-6,781.91;0.00;-2,835.64;945.88;-159.03;0.00;-2,135.50;997.75;-2.25;190.45;0.00;0.00;-618.00;996.48;-193.15;0.00;-3,760.83;1,820.00;0.00;0.00;-1,033.25;0.00;-994.82
Jul 19, 2025 2:00 AM;Jul 19, 2025 3:00 AM;-6,381.35;0.00;-2,596.00;1,040.93;-170.17;0.00;-2,100.00;957.75;0.00;163.65;0.00;0.00;-617.00;1,211.98;-275.20;0.00;-3,675.43;1,648.51;0.00;0.00;-1,024.00;0.00;-946.38
Jul 19, 2025 3:00 AM;Jul 19, 2025 4:00 AM;-6,358.27;0.00;-3,055.60;1,016.43;-207.22;0.00;-1,873.25;1,006.50;0.00;126.92;0.00;0.00;-618.00;1,306.46;-436.05;0.00;-3,440.00;1,799.12;0.00;0.00;-1,023.75;0.00;-959.83
Jul 19, 2025 4:00 AM;Jul 19, 2025 5:00 AM;-7,050.45;0.00;-2,989.15;1,033.34;-245.18;0.00;-2,276.00;1,039.00;0.00;130.36;0.00;0.00;-617.00;1,242.49;-471.49;0.00;-3,545.12;1,646.76;0.00;0.00;-1,014.25;0.00;-984.20
Jul 19, 2025 5:00 AM;Jul 19, 2025 6:00 AM;-7,676.82;0.00;-2,719.02;950.10;-237.84;0.00;-2,410.25;805.50;-1.75;137.44;0.00;0.00;-617.00;970.72;-443.88;0.00;-3,457.07;1,339.62;0.00;0.00;-1,033.25;0.00;-960.14
Jul 19, 2025 6:00 AM;Jul 19, 2025 7:00 AM;-7,248.89;0.00;-2,732.02;977.03;-163.57;0.00;-2,127.00;795.25;-0.25;86.35;0.00;0.00;-618.00;1,059.13;-341.95;0.00;-3,532.71;1,268.51;0.00;0.00;-1,023.25;0.00;-896.40
Jul 19, 2025 7:00 AM;Jul 19, 2025 8:00 AM;-5,746.01;0.00;-2,154.21;896.72;-45.96;4.50;-1,047.25;487.25;-7.25;37.02;0.00;0.00;-618.00;787.74;-242.94;0.00;-3,134.89;792.52;0.00;0.00;-575.25;0.00;-926.02
Jul 19, 2025 8:00 AM;Jul 19, 2025 9:00 AM;-3,148.22;0.00;-1,136.54;1,156.70;0.00;1,229.50;-237.00;6.00;-271.25;43.28;0.00;0.00;-618.00;928.09;-618.97;0.00;-2,773.82;15.27;-428.43;237.25;-9.75;0.00;-670.55
Jul 19, 2025 9:00 AM;Jul 19, 2025 10:00 AM;-862.42;0.00;-1,741.75;1,508.58;0.00;999.25;-60.00;74.75;-85.00;60.41;-8.49;0.00;-618.00;1,472.57;-532.30;0.00;-2,215.75;0.00;-482.57;722.25;0.00;46.59;-2.96
Jul 19, 2025 10:00 AM;Jul 19, 2025 11:00 AM;5,364.15;0.00;-1,640.78;2,759.32;0.00;1,429.00;0.00;514.00;0.00;242.32;0.00;0.00;-109.00;1,633.96;-135.67;129.62;-372.95;244.17;-33.23;723.75;0.00;22.06;-42.42
Jul 19, 2025 11:00 AM;Jul 19, 2025 12:00 PM;10,034.68;0.00;-2,007.45;3,202.21;-0.22;1,730.00;0.00;1,347.50;0.00;248.53;0.00;477.00;0.00;2,561.64;-50.80;693.09;0.00;1,312.77;0.00;879.00;0.00;0.00;-358.57
Jul 19, 2025 12:00 PM;Jul 19, 2025 1:00 PM;12,333.61;0.00;-2,745.85;3,715.06;-14.65;2,239.00;0.00;1,608.00;0.00;295.91;0.00;592.00;0.00;2,768.43;-55.43;1,506.14;0.00;1,608.22;0.00;1,073.50;0.00;0.00;-256.72
